Workshop Name,Beschreibung,Studio Name,Location,Category,Date,URL_E,Time
,"Luftakrobatik im Ring. Hier wird Kraft, Beweglichkeit und Balance ganz nebenbei trainiert. Denn vor allem macht es unglaublich viel Spaß. Bitte bring deine Yoga-Matte mit. Voraussetzung: gute Hand- und Armkraft Teilnahmegebühr 10€",BALANCE Neumarkt,"Deininger Weg 94, 92318 Neumarkt in der Oberpfalz",Akrobatik,"Sonntag, 14. April 2024",https://www.eversports.de/e/workshop/DujyYDr,16:30 - 17:30
,"In diesem 4 Wochen Intensivkurs unterrichte ich Techniken und Kräftigungsübungen für deinen Unterarmstand. Ich zeige dir Kräftigungsübungen für deinen Core, Schulter und Rückenmuskulatur sowie unterschiedliche Arten wie du in den Unterarmstand gehen kannst. Beispielsweise auch mit einem Yoga Block oder mit einem Yoga Gurt. Neben dem Unterarmstand werden auch andere Umkehrhaltungen wie zum Beispiel der Kopfstand und weitere Variationen mithilfe der Wand unterrichtet. Der Intensivkurs ist für dich geeignet, wenn du nicht weiter kommst in deinem Unterarmstand und du neue Inspiration für dein Training suchst. Dauer: Jede Kurssequenz dauert 60 Minuten und besteht aus einer Kräftigungsequenz und Technik Unterricht und Coaching. Du brauchst: Eine Yoga Matte, Yoga Blöcke, evtl. einen Yoga Gurt oder ein enges Widerstandsband Aufzeichnung: Falls ein Termin nicht wahrgenommen werden kann, steht eine Aufzeichnung für 24h zu Verfügung. Zu empfehlen ist allerdings Live dabei zu sein, um ein persönliches und professionelles Feedback zu erhalten.",Yoga and Pole Art by Selina,"Dieses Studio benutzt Zoom als Streaming Anbieter. Lade dir die entsprechende App auf deinen Laptop, Tablet oder Smartphone herunter",Vinyasa Yoga,"Begann am Sonntag, 7. Januar 2024",https://www.eversports.de/e/workshop/WN-XHxi,Online
,"In diesem Workshop dreht sich alles um Spinning Pole Combos. Welche Tricks kann man sehr gut an der Spinning Pole machen? Drehe ich besser vorwärts oder rückwärts? Wo sind Schwungpunkte in einer Combo? All diese Fragen und noch mehr beantworte ich dir in diesem Workshop. Selbstverständlich anhand mehrerer kleiner Combos. Du solltest in folgenden Figuren sicher sein: Invert, Outside und Inside Leg hang sowie Butterfly und Flatline Scorpio. Format: Online Du brauchst: Selbstverständlich eine Pole ;) Dauer: 90 Minuten Der Kurs wird Online über Zoom stattfinden. Eine Aufzeichnung wird ebenfalls aufgenommen und kann für 24h angeschaut werden. Der Link zur Aufzeichnung wird nach dem Kurs an die in Eversports hinterlegte E-Mail Adresse versendet.",Yoga and Pole Art by Selina,"Diese Aktivität wird im Online Stream übertragen. Um teilzunehmen, folge diesen Schritten:",Poledance,"Sonntag, 11. Februar 2024",https://www.eversports.de/e/workshop/dhAWne_,11:00 - 12:30
,"Der Kopfstand ist die erste Basis für viel weitere Umkehrhaltungen und ist zugleich mit einem komplexen Vorgang im Körper verbunden. Mehrere muskuläre Abläufe finden zur selben Zeit statt und sind gerade für Anfänger komplex. In dem Workshop möchte ich dir wichtige Techniken beibringen, wie du du deinen Kopfstand zukünftig trainieren und meistern kannst. Ich zeige dir die unterschiedlichen Kopfstand Techniken, die es bislang gibt, unterschiedliche Ein- und Ausgänge und natürlich spezielle Übungen, wie du die Bauch, Schulter und Rückenmuskulatur für den Kopfstand trainieren kannst. Der Workshop richtet sich an Einsteiger, die noch nie einen Kopfstand gemacht haben, aber auch an bereits erfahrene, die sich allerdings noch nicht sicher im Kopfstand fühlen. Du brauchst für den Workshop:  Dauer: 90 Minuten Der Kurs wird Online über Zoom stattfinden. Eine Aufzeichnung wird ebenfalls aufgenommen und kann für 24h angeschaut werden. Der Link zur Aufzeichnung wird nach dem Kurs an die in Eversports hinterlegte E-Mail Adresse versendet.",Yoga and Pole Art by Selina,"Diese Aktivität wird im Online Stream übertragen. Um teilzunehmen, folge diesen Schritten:",Vinyasa Yoga,"Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/p_eKWTW,18:00 - 19:30
,"Inhalte des Workshops:  Aufbau des Workshops: Der Workshop beginnt zunächst mit einem theoretischen Teil, der mit einer kleiner Präsentation begleitet wird. Anschließend besteht die Möglichkeit die Atemübungen auf der Matte oder einem Meditationskissen zu praktizieren. Der Kurs wird Online über Zoom stattfinden. Eine Aufzeichnung wird ebenfalls aufgenommen und kann für 24h angeschaut werden. Der Link zur Aufzeichnung wird nach dem Kurs an die in Eversports hinterlegte E-Mail Adresse versendet.",Yoga and Pole Art by Selina,"Diese Aktivität wird im Online Stream übertragen. Um teilzunehmen, folge diesen Schritten:",Meditation,"Samstag, 9. März 2024",https://www.eversports.de/e/workshop/1PmB24I,18:00 - 19:30
,"Du trainierst schon länger an deinem Spagat oder an deiner Grätsche? Kommst aber nicht wirklich weiter und verstehst nicht warum? Dann wird dieser Workshop dir helfen weiter zu kommen. In diesem Workshop kläre ich dich über typische Fehler beim Spagat Training auf und zeige dir unterschiedliche Spagat-Dehn-Techniken, die du zukünftig und sofort in deinem Training anwenden kannst. Zudem gebe ich dir neue Stretching Sequenzen an die Hand, damit du spielerisch und Spaß an deinem Spagat trainieren kannst. Dieser Workshop ist für jedes Level geeignet! Egal wo du mit deinem Spagat gerade stehst, du wirst neuen Input mitnehmen! Für den Workshop brauchst du folgendes Equipment: Yoga Matte, Yoga Blöcke, Stretchingbänder und eine Wand Der Kurs wird Online über Zoom stattfinden. Eine Aufzeichnung wird ebenfalls aufgenommen und kann für 24h angeschaut werden. Der Link zur Aufzeichnung wird nach dem Kurs an die in Eversports hinterlegte E-Mail Adresse versendet.",Yoga and Pole Art by Selina,"Diese Aktivität wird im Online Stream übertragen. Um teilzunehmen, folge diesen Schritten:",Vinyasa Yoga,"Freitag, 22. März 2024",https://www.eversports.de/e/workshop/Zk4neM3,18:00 - 19:30
,"Du liebst Spagat Figuren und brauchst neue Variationen an der Stange? Dann wird dir der Workshop sehr viel Spaß machen! Ich zeige dir sehr viele unterschiedliche Split-Tricks. Selbstverständlich werde ich dir auch Variationen zeigen, falls du noch nicht vollständig in einen Spagat gehen kannst. Du solltest in folgenden Figuren sicher sein: Invert , Outside und Inside Leg Hang Format: Online Du brauchst: Selbstverständlich eine Pole ;) Dauer: 90 Minuten",Yoga and Pole Art by Selina,"Diese Aktivität wird im Online Stream übertragen. Um teilzunehmen, folge diesen Schritten:",Poledance,"Freitag, 29. März 2024",https://www.eversports.de/e/workshop/VnmCBGD,12:00 - 13:30
,"Du hast wenig bis gar keine Yoga Erfahrung oder kennst das Yoga Rad garnicht? Dann ist der Yoga Rad Einsteigerkurs genau das richtige. Ich zeige dir die Grundlagen und mit welchen Übungen du am besten startet. Du wirst Kräftigungsübungen kennenlernen und Dehnübungen für Rumpf und Beine. Format: Online Du brauchst: Ein Yoga Rad mind. Durchmesser 33cm, 2 Yoga Blöcke und eine Matte. Dauer: 90 Minuten",Yoga and Pole Art by Selina,Einzelticket Workshops 90 Minuten,Yoga Wheel,"Samstag, 6. April 2024",https://www.eversports.de/e/workshop/qdYG4WC,18:00 - 19:30
,"In diesem Workshop unterrichte ich 6-8 Pole Tricks die sich für eine Competition eignen und ggf. auch im sogenannten Code of Points der IPSF zu finden sind. Die International Pole Sports Federation (IPSF) ist eine gemeinnützige, weltweit tätige Organisation, die von der Global Association of International Sports Federations (GAISF) als Beobachtermitglied anerkannt wurde und als internationaler Dachverband für den Pole Sportes fungiert. Die IPSF ist der Dachverband der nationalen Pole Sport Verbände und richtet jährlich die Weltmeisterschaften im Pole Sport aus. Du solltest für den Workshop folgende Tricks sicher beherrschen: Für den Kurs benötigst du deine eigne Stange zu Hause, Grip und ein Handtuch. Der Workshop dauert 90 Minuten und wird aufgezeichnet. Beachte, dass der Workshop nur stattfindet wenn mehr als 2. Personen angemeldet sind. Dann wird der Workshop auch aufgezeichnet und du hast die Möglichkeit ihn nachzuholen. Die Aufzeichnung beliebt für 24h bestehen.",Yoga and Pole Art by Selina,"Diese Aktivität wird im Online Stream übertragen. Um teilzunehmen, folge diesen Schritten:",Poledance,"Freitag, 12. April 2024",https://www.eversports.de/e/workshop/M4MjCdo,18:00 - 19:30
,"In diesem Workshop dreht sich alles um Spinning Pole Combos. Welche Tricks kann man sehr gut an der Spinning Pole machen? Drehe ich besser vorwärts oder rückwärts? Wo sind Schwungpunkte in einer Combo? All diese Fragen und noch mehr beantworte ich dir in diesem Workshop. Selbstverständlich anhand mehrerer kleiner Combos. Du solltest in folgenden Figuren sicher sein: Invert, Outside und Inside Leg hang sowie Butterfly und Flatline Scorpio. Format: Online Du brauchst: Selbstverständlich eine Pole ;) Dauer: 90 Minuten Der Kurs wird Online über Zoom stattfinden. Eine Aufzeichnung wird ebenfalls aufgenommen und kann für 24h angeschaut werden. Der Link zur Aufzeichnung wird nach dem Kurs an die in Eversports hinterlegte E-Mail Adresse versendet.",Yoga and Pole Art by Selina,"Diese Aktivität wird im Online Stream übertragen. Um teilzunehmen, folge diesen Schritten:",Poledance,"Mittwoch, 1. Mai 2024",https://www.eversports.de/e/workshop/bi8m5zs,11:00 - 12:30
,"In diesem Workshop Special zeige ich dir, wie du das Yoga Rad optimal für deine Backbends nutzen und dadurch verbessern kannst. Es wird mehrere Sequenzen geben, die aufeinander aufbauen, um sich am Ende besser und vor allem sicherer und stabiler im Backbend zu fühlen. Zusätzlich erkläre ich dir unterschiedliche Atemtechniken, die dich bei den Rückbeugen unterstützen werden. Der Kurs ist für jedes Yogi Level geeignet. Es wird zu den Übungen immer eine leichte, mittlere und schwerere Option geben. Format: Online & 24h Aufzeichnung falls man nicht dran teilnehmen kann (Achtung: Eine Aufzeichnung entsteht nur, wenn zwei Personen Live dabei sind!) Du brauchst: Ein Yoga Rad mind. Durchmesser 33cm, 2 Yoga Blöcke, eine Matte und Geduld ;) Dauer: 90 Minuten",Yoga and Pole Art by Selina,"Diese Aktivität wird im Online Stream übertragen. Um teilzunehmen, folge diesen Schritten:",Yoga Wheel,"Sonntag, 19. Mai 2024",https://www.eversports.de/e/workshop/ccLkJAE,11:00 - 12:30
,"Diamonds are girls best friend In diesem Workshop werden Burlesque typische Elemente wie der Shimmy in eine verspielte und ausdrucksvolle Pole Choreo integriert. Du brauchst für diesen Workshop kurze Hosen und ein Hemd. Die Choreografie kann mit, aber auch ohne Heels getanzt werden. Dieser Workshop kostet für Mitglieder einen Aufpreis von 6€.",Pole and Move Heidelberg,Einzelticket,Poledance,"Freitag, 9. Februar 2024",https://www.eversports.de/e/workshop/VYi81mK,19:00 - 20:10
,"In diesem Workshop wirst du großartige Moves und Kombinationen verschiedener Bodenelemente erlernen. Nick wird dir außerdem Figuren zeigen, welche sich perfekt dafür eignen eine Choreo am Boden zu beenden. Außerdem wird er dir seine Tricks verraten, um deinen Handstand zu verbessern. In diesem Workshop teilen sich 2 Teilnehmer je eine Stange. An diesem Workshop kannst du schon ab dem Beginner Level teilnehmen.",Pole and Move Heidelberg,"Ticket für Sa. 24.02.2024, 12:00 - 13:30",Polesport,"Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/101RSFR,12:00 - 13:30
,"In diesem Workshop dreht sich alles um den Handstand. Du wolltest schon immer einen Handstand lernen oder deinen Handstand verbessern? Dann kommt dieser Workshop wie gerufen für dich! Nick wird dir seine besten Tipps und Tricks verraten, wie dein Handstand stabiler denn je wird. Für diesen Workshop brauchst du keinerlei Vorerfahrung im Poledance. Es wird nicht an der Pole trainiert.",Pole and Move Heidelberg,"Ticket für Sa. 24.02.2024, 14:00 - 15:30",Polesport,"Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/AnumKko,14:00 - 15:30
,"In diesem Workshop präsentiert dir Nick seine „Alltime Favourites“. Er wird dir die verschiedenen Figuren und Kombinationen beibringen und dir seine Tipps verraten, wie die Figuren noch besser aussehen. Also lass dir nicht die Chance entgehen, die Klassiker dieses einzigartigen Künstlers zu lernen und seine Geheimtricks zu erfahren. In diesem Workshop teilen sich 2 Teilnehmer je eine Stange. Für diesen Workshop solltest du bereits Vorerfahrung haben und mindestens im Intermediate Level trainieren.",Pole and Move Heidelberg,"Ticket für Sa. 24.02.2024, 16:45 - 18:15",Polesport,"Samstag, 24. Februar 2024",https://www.eversports.de/e/workshop/aqDwRxt,16:45 - 18:15
,"Achtung!!! In diesem Workshop wird es heiß! BendyGio wird dir eine sexy Choreographie beibringen, dir Floorwork und tolle Figuren an der Pole kombiniert. Der Fokus liegt in diesem Workshop außerdem darauf, die eigenen Gefühle anhand von sinnlichen Bewegungen auszudrücken und mit der innerlichen Stärke zu verbinden. BendyGio wird dir zudem einige coole akrobatische Bewegungen beibringen, die im Flow integriert sind. Die Tricks wird sie dir Stück für Stück erklären, sodass du die richtige Technik lernst. Dieser Workshop ist für alle Level geeignet.",Pole and Move Heidelberg,"Ticket für Fr. 22.03.2024, 17:00 - 18:30",Poledance,"Freitag, 22. März 2024",https://www.eversports.de/e/workshop/xpUUbAx,17:00 - 18:30
,"Du wolltest schon immer mal coole flexy Tricks an der Pole machen, fühlst dich aber nicht flexibel genug? Dann ist dies der perfekte Workshop für dich! In diesem Workshop wird dir BendyGio die tollsten Shapes und kleine Combos an der Spinning Pole beibringen. Der Hauptfokus liegt darauf, sich auf die Bewegungen zu konzentrieren, die scheinbar viel Flexibilität erfordern, aber eigentlich gar nicht so schwer auszuführen sind. BendyGio verrät die außerdem ihre besten Tipps und Tricks, damit du so flexibel wie möglich aussiehst.  Die verschiedenen Shapes und Combos werden in diesem Workshop Schritt für Schritt unterrichtet, sodass am Ende alle den Dreh raus haben. Für diesen Workshop solltest du sicher im Invert und Leghang sein.",Pole and Move Heidelberg,"Ticket für Fr. 22.03.2024, 18:45 - 20:15",Poledance,"Freitag, 22. März 2024",https://www.eversports.de/e/workshop/yXAMy8l,18:45 - 20:15
,"In diesem Workshop wird dir Polestar Dan Rosen eine seiner charakteristischen Exotik Pole Choreo’s zeigen und beibringen. Außerdem wird er dir seine Geheimtipps verraten, wie deine Choreo noch dynamischer wird. Das brauchst du für diesen Kurs: Heels, eine Flasche Wasser, ein Handtuch, Knieschoner In diesem Workshop teilen sich jeweils 2 Teilnehmer eine Pole.",Pole and Move Heidelberg,"Ticket für So. 28.04.2024, 11:00 - 12:30",Polesport,"Sonntag, 28. April 2024",https://www.eversports.de/e/workshop/mI91ydw,11:00 - 12:30
,"Du liebst Exotik Pole und lässt auch gerne mal deine sexy Seite raus? Dann ist dieser Workshop wie für dich geschaffen! Dan wird dir in diesem Workshop eine seiner charakteristischen Choreo’s zeigen und beibringen. Außerdem gibt er dir hilfreiche Tipps, wie deine Choreo noch schöner wird. Das brauchst du für diesen Kurs: Heels, eine Flasche Wasser, ein Handtuch, Knieschoner In diesem Workshop teilen sich jeweils 2 Teilnehmer eine Pole.",Pole and Move Heidelberg,"Ticket für So. 28.04.2024, 13:00 - 14:30",Polesport,"Sonntag, 28. April 2024",https://www.eversports.de/e/workshop/Ngcpd4l,13:00 - 14:30
,"In diesem Workshop präsentiert Dir Dan seine einzigartigen und originellen Lieblings Poledance Variationen und Kombinationen. Ihr werdet mit den speziellen Kombis auch gemeinsam neue Pole Figuren erarbeiten, die aus unterschiedlichen Schwierigkeitsgraden bestehen.  Erlebe mit Dan einen unvergesslichen Workshop mit viel Witz und Charme. Dieser Kurs ist für Fortgeschritten Teilnehmer sollten idealerweise Aerial Inverts, Shoulder Mount, Superman und den Extended Butterfly schon können. In diesem Kurs teilen sich jeweils 2 Teilnehmer eine Pole.",Pole and Move Heidelberg,"Ticket für So. 28.04.2024, 15:00 - 16:30",Polesport,"Sonntag, 28. April 2024",https://www.eversports.de/e/workshop/ij8VZCH,15:00 - 16:30
,"Die erste 10 Teilnehmer, die sich für 2 Kurse anmelden, bekommen ein Geschenk vom EIS.DE. Außerdem verlosen wir ein Geschenkbox für die Teilnehmer, die sich für 4 Kurse anmelden. *KURSBESCHREIBUNGEN: TEILNAHME FÜR ALLE KURSE AB 18 JAHRE ALT Überrasche deinen Schatz mit einem Chair-Dance zum Valentinstag! Stühle sind nicht nur zum sitzen da! Du wirst staunen, was man alles mit einem Stuhl machen kann. Sinnlichkeit, Tanz und akrobatische Moves vereinen dieses ganz andere Workout. Anfänger sowie Tanzerfahrene sind herzlich willkommen. Du wolltest Dich schon immer wie eine Diva fühlen, im Mittelpunkt stehen und alle (oder ganz besondere) Augen sind nur auf Dich gerichtet? In diesem Fall ist der Lap Dance Workshop genau das Richtige für Dich! Der Lap Dance, auch Schoßtanz genannt, ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet und den Partner oder ein anderes Verführungsobjekt mit in die Performance integriert. Der Schoßtanz eignet sich am besten, um den Partner mit eigener Performance zu verführen. Du kannst barfuß, mit professionellen Tanzschuhen oder High Heels trainieren. Bitte beachte jedoch, dass aus hygienischen Gründen keine Straßenschuhe im Tanzraum gestattet sind. Wusstest du, dass 9 von 10 Männern/Frauen die Fantasie haben, ihre Geliebte einen Striptease ausführen zu sehen? Nun, mit den Techniken, die ich Dir beibringen werde, kannst Du diese Fantasie für Deinen Partner wahr werden lassen. Die Spotlight-Strip-Performance ist ideal für alle, die zum ersten Mal daran denken, einen Stripe-Tease zu machen. Es ist ganz natürlich, dass Du Schmetterlinge im Bauch bekommen, bevor Du Deinen ersten Strip machst. Und deshalb mag ich den „Spotlight Striptease“ so sehr, er wird dich sehr sicher machen! All das Tanzen geschieht im Dunkeln! Du wist nur eine kleine Taschenlampe verwenden, um seine Fantasie anzuregen. Strike a Pose! Dance! Was Dir dieser Kurs bietet? Spaß am Sinnlichkeit, Sicherheit und Vertrauen auf Absätzen beim Gehen und Tanzen. Fördert Stil und Ausdruck Deiner Persönlichkeit! Stiletto bringt uns in weibliche Posen, auch gerne mal etwas lasziv oder verrucht. Es besteht aus stilisierten Posen in der Nachahmung von Fashion Models auf dem Cat Walk, fließenden Übergängen und präzise, schnelle Armbewegung. Bringt Eure High Heels und Knieschoner mit!",The Pole Lounge,"CHAIR DANCE Sa. 03.02.2024, 17:00 - 18:30",Poledance,"Beginnt am Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/QD21QTN,"Goethestraße 6b, 39108 Magdeburg"
,"In diesem Kurs zeigen wir dir, wie du Pole-Bewegungen und Tricks mit lyrischem Tanz auf eine coole Art verbindest. Der lyrische Tanz ist nicht nur elegant, sondern auch mega ausdrucksstark – hier geht es um Emotionen und die Freiheit der Bewegung! Wir setzen noch einen drauf, indem wir auch Contemporary-Elemente einbauen. Das wird nicht nur kraftvoll und mitreißend, sondern bringt auch deine Fluidität auf und neben dem Pole auf das nächste Level. Sei dabei und lass dich von der Fusion aus Anmut und Power mitreißen!",Flow Fusion Pole-Aerial-Dance Studio,"Platenstraße 64, 90441 Nürnberg",Choreographie,"Donnerstag, 22. Februar 2024",https://www.eversports.de/e/workshop/pcj6I1Q,19:00 - 20:30
,"Endlich ist POLE FLOW zurück - 90 Minuten pure Poleliebe! Wir widmen uns einer abwechslungsreichen Choreografie in langer Hose. Dich erwarten schnelle Wechsel, weiche Bewegungen und fließende Übergänge. Der Fokus liegt auf eleganten Spinkombinationen und bodenakrobatischen Elementen. Song: Deep End - Ruelle",Pure Motion Kiel,"Eichkamp 1-5, 24116 Kiel",Poledance,"Sonntag, 18. Februar 2024",https://www.eversports.de/e/workshop/Z1qnkVh,13:30 - 15:00
,"In diesem Workshop verbinden wir einen klassischen Lap Dance mit der Kunst des sinnlichen Ausziehens- Du wolltest immer schon einmal wissen wie man sich kunstvoll entblättert und den Gegenüber völlig um den Verstand bringt? Dann bist du in diesem Workshop genau richtig!  - NICHT NUR um einen Partner zu überraschen - Lap Dance ist wohl die intimste Form des Tease Dances und kostet dich im ersten Moment vielleicht eine große Portion Mut. Eine körperliche (und seelische) Offenbarung, in der nur du bestimmst wie viel - und vor allem was - du der Person auf dem Stuhl von dir preis gibst. Dabei behältst du immer die Kontrolle und kannst entscheiden wie du dich präsentieren möchtest und welche Geschichte du erzählen willst.  Lerne in diesem Workshops die Kunst der Verführung und entdecke deine Sinnlichkeit völlig neu. Dieser Kurs bietet dir einen Safe Space dich in dieser Form des Tease Tanzes, der seine Ursprünge im Striptease hat, auszuprobieren und vielleicht eine ganz neue Leidenschaft zu entdecken- vor allem aber eine große Portion Selbstbewusstsein und Selbstbestimmtheit zu gewinnen.  Wir tanzen im Kurs zu zweit abwechselnd zusammen um die Choreographie aneinander zu üben. Bitte achte besonders auf deine Hygiene und darauf dass du nur gesund zum Kurs erscheinst.  Bitte bring ein Hemd oder eine Bluse, einen Rock, ein extra BH und einen extra Slip mit.  Für diesen Workshop brauchst du KEINE VORERFAHRUNG!",Soultide,"Süderstraße 159A, 20537 Hamburg",Lapdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/Q5aPZDK,16:15 - 18:15
,"Für alle, die nicht genug von Lap Dance bekommen können und bereit sind, sich einer anspruchsvollen Choreografie mit neuen, akrobatischen Tricks und einer nicht ganz so unschuldigen Energie zu stellen. In diesem Kurs steht vor allem eines im Mittelpunkt: Leidenschaft! Teilnahmevoraussetzungen: Um teilzunehmen, solltest du bereits ein bisschen Lap Dance Erfahrung mitbringen oder die Intermediate-Stufe im Pole Dance erreicht haben. Wir ermutigen dich gerne, sexy Kostüme, verführerische Kleidung und Heels mitzubringen, wenn du dies wünschst. ",Soultide,"Süderstraße 159A, 20537 Hamburg",Lapdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/I9MFy2z,18:30 - 20:30
,"Du möchtest coole Posen und akrobatische Elemente zu zweit mit einem Partner erlernen. Patricia und Thuy nehmen euch an die Hand und zeigen euch verschiedene Partnerposen. Dieser Workshop ist nicht nur was für Leute mit Erfahrung in Akrobatik oder Acroyoga, sondern auch für Anfänger geeignet. Übrigens müsst ihr keinen Partner mitbringen :)",Pole Land,Di. 13. Februar 19:20,Akrobatik,"Begann am Dienstag, 12. Dezember 2023",https://www.eversports.de/e/workshop/ezegoNQ,"Kölner Straße 336a, 40227 Düsseldorf"
,"Beim Partner Akrobatik steht das gemeinsame erlernen von akrobatischen Figuren im Vordergrund. Der Workshop ist für Beginner geeignet. Für diejenigen, die schon etwas Vorerfahrung mitbringen, wird es auch schwierigere Varianten geben. Leon und Philipp sind beide bereits viele Jahre in der Akrobatik Szene unterwegs und trainieren gemeinsam beim Hochschulsport Akrobatik. Ein fester Partner ist nicht notwendig. Enge Kleidung ist zu empfehlen.",Pole Land,"Ticket für So. 28.01.2024, 14:00 - 15:30",Akrobatik,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/mFEme0g,14:00 - 15:30
,"Save the date! Lea alis Ioetzchen kommt uns wieder besuchen und bringt dieses Mal gleich zwei Pole Workshops mit. Im Gepäck haben wir von 13:00- 14:30Uhr eine sexy Pole in Heels Choreo. Du hast keine Heels, dann schreib uns vorher an damit wir dir evtl. Leihheels in deiner Größe besorgen können. - Oder du möchtest mittanzen, aber ohne Heels?- dann kannst du dich trtzdem für den Workshop anmelden. Nach einem kurzen Break geht es weiter. Von 15:00- 16:30 Uhr gibt es eine spinning Combo mit unserem I Doetzchen.",Pole Land,13:00 - 14:30,Poledance,"Beginnt am Sonntag, 18. Februar 2024",https://www.eversports.de/e/workshop/S8noX1Z,"Kölner Straße 336a, 40227 Düsseldorf"
,"Static goes spinning! In diesem Workshop erlernen wir dynamische Sequenzen und Techniken an der Static Pole, mit denen wir spinning-ähnliche Combos und Transitions kreieren können. Perfekt für alle Static Pole Junkies und diejenigen, die Lust auf neuen Input haben!  Level: Mittelstufe ",Pole Land,"Kölner Straße 336a, 40227 Düsseldorf",Polesport,"Sonntag, 10. März 2024",https://www.eversports.de/e/workshop/SqEYfO3,12:00 - 13:30
,"Dan's favourit combos This class will cover Dan’s favourite combos which may have been seen in some of his performances. He will adapt the combo to each level of student to make it fun for all in class. Students ar e welcome to give moves which they like to do or would like to learn and Dan will try to help you create a combo around this trick. So not only will we get to learn Dan’s combos, we will also get the techniques to learn how to make our very own combo’s with moves which we love. This is a fairly advanced class so for this class you will ideally be working towards airinverts, Shoulder mount, superman, extended butterflies & Gemini/ scorpios. Splitz When Dan first started pole he could barely touch his toes so he is no stranger to the struggle of flexibility training. For those people looking to improve their splits this is a great class to come and learn the techniques Dan used to get his splits to wher e they are today. And for those who love splits already, come and learn some more advanced techniques to make your splits even more amazing. This class will be 40 mins split stretching and technique and 50 mins splits tricks on the pole. This class is suitable for Intermediate and above students. We recommend you can do Gemini, scorpio, shoulder mount and basic sits on the pole.",Pole Land,Splitz 14:30 - 16:00,Poledance,"Beginnt am Samstag, 20. April 2024",https://www.eversports.de/e/workshop/OGUBUS8,"Kölner Straße 336a, 40227 Düsseldorf"
,"In diesem Workshop lernen wir innerhalb von 2 Stunden eine sinnliche Choreografie zum „Seven Nation Army“ Cover von Zella Day. Die Choreo wird voraussichtlich Static und Spinning Elemente enthalten. Wir starten mit einem kurzen Warm Up, erlernen anschließend die Choreo und filmen uns am Ende (natürlich freiwillig).  Wichtig: Bitte bringt Knieschoner und ggf. Socken mit. Die Choreo richtet sich an alle auf Beginner Level und aufwärts. ",Pole Land,"Kölner Straße 336a, 40227 Düsseldorf",Poledance,"Sonntag, 21. April 2024",https://www.eversports.de/e/workshop/VVXdiD8,14:30 - 16:00
,"Möchtest du auch gerne mal deine tänzerische Seite rauslassen? Dann ist unser Chair Dance Workshop perfekt für dich. Denn viel aufregender als nur auf einem Stuhl herumzusitzen ist der ästhetische Tanz vor, neben und auf dem Stuhl. Es erwartet dich eine großartige Choreografie, die neben tänzerischen Elementen auch etwas Floorwork und akrobatische Elemente beinhaltet. Für diesen Workshop sind keinerlei Vorkenntnisse notwendig.  Bitte bringe eine Leggins, Knieschoner und ein T-Shirt mit zum Workshop. Der Workshop kostet für Mitglieder einen Aufpreis von 6,00€.",Pole and Move Ketsch,Einzelticket,Fitness,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/d8-2jYm,12:30 - 13:40
,"Bist du bereit, deine Hüften zu bewegen und den Rhythmus zu spüren? 🤭 Willkommen zu unserem Twerking-Workshop! Twerking ist mehr als nur ein Tanzstil - es ist eine Ausdrucksform, die deine Kreativität und dein Selbstbewusstsein zum Ausdruck bringt.  In diesem Workshop lernst du: Welche Vorteile bieten die Twerking? Und das alles während du jede Menge Spaß hast!  Für unseren Twerking Workshop brauchst du keinerlei Vorkenntnisse, du musst einfach nur Lust haben etwas Neues zu lernen  Bitte bringe Knieschoner mit zum Workshop. Der Workshop kostet für Mitglieder einen Aufpreis von 6,00€.",Pole and Move Ketsch,Einzelticket,Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/m2bIKF_,13:45 - 14:55
,"Burlesque geht auf das italienische Wort ""burla"" zurück, was so viel wie ""Spaß"" bedeutet. Und genau den wirst du in diesem Workshop haben! Denn mittlerweile gehört auch Burlesque nicht mehr hinter verschlossene Türen. Du wirst lernen wie du dich sinnlich bewegst und auf witzige Weise verführst. Dabei kannst du eine ganz neue Seite an dir entdecken und und deine innere Burlesque-Tänzerin zum lachen bringen. Für diesen Workshop brauchst du keinerlei Vorerfahrungen. Dieser Workshop kostet für Mitglieder einen Aufpreis von 6€.",Pole and Move Ketsch,Einzelticket,Fitness,"Samstag, 2. März 2024",https://www.eversports.de/e/workshop/nZwqDWw,12:30 - 13:40
