Workshop Name,Beschreibung,Studio Name,Location,Category,Date,URL_E,Time
,"Die erste 10 Teilnehmer, die sich für 2 Kurse anmelden, bekommen ein Geschenk vom EIS.DE. Außerdem verlosen wir ein Geschenkbox für die Teilnehmer, die sich für 4 Kurse anmelden. *KURSBESCHREIBUNGEN: TEILNAHME FÜR ALLE KURSE AB 18 JAHRE ALT Überrasche deinen Schatz mit einem Chair-Dance zum Valentinstag! Stühle sind nicht nur zum sitzen da! Du wirst staunen, was man alles mit einem Stuhl machen kann. Sinnlichkeit, Tanz und akrobatische Moves vereinen dieses ganz andere Workout. Anfänger sowie Tanzerfahrene sind herzlich willkommen. Du wolltest Dich schon immer wie eine Diva fühlen, im Mittelpunkt stehen und alle (oder ganz besondere) Augen sind nur auf Dich gerichtet? In diesem Fall ist der Lap Dance Workshop genau das Richtige für Dich! Der Lap Dance, auch Schoßtanz genannt, ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet und den Partner oder ein anderes Verführungsobjekt mit in die Performance integriert. Der Schoßtanz eignet sich am besten, um den Partner mit eigener Performance zu verführen. Du kannst barfuß, mit professionellen Tanzschuhen oder High Heels trainieren. Bitte beachte jedoch, dass aus hygienischen Gründen keine Straßenschuhe im Tanzraum gestattet sind. Wusstest du, dass 9 von 10 Männern/Frauen die Fantasie haben, ihre Geliebte einen Striptease ausführen zu sehen? Nun, mit den Techniken, die ich Dir beibringen werde, kannst Du diese Fantasie für Deinen Partner wahr werden lassen. Die Spotlight-Strip-Performance ist ideal für alle, die zum ersten Mal daran denken, einen Stripe-Tease zu machen. Es ist ganz natürlich, dass Du Schmetterlinge im Bauch bekommen, bevor Du Deinen ersten Strip machst. Und deshalb mag ich den „Spotlight Striptease“ so sehr, er wird dich sehr sicher machen! All das Tanzen geschieht im Dunkeln! Du wist nur eine kleine Taschenlampe verwenden, um seine Fantasie anzuregen. Strike a Pose! Dance! Was Dir dieser Kurs bietet? Spaß am Sinnlichkeit, Sicherheit und Vertrauen auf Absätzen beim Gehen und Tanzen. Fördert Stil und Ausdruck Deiner Persönlichkeit! Stiletto bringt uns in weibliche Posen, auch gerne mal etwas lasziv oder verrucht. Es besteht aus stilisierten Posen in der Nachahmung von Fashion Models auf dem Cat Walk, fließenden Übergängen und präzise, schnelle Armbewegung. Bringt Eure High Heels und Knieschoner mit!",The Pole Lounge,"CHAIR DANCE Sa. 03.02.2024, 17:00 - 18:30",Poledance,"Beginnt am Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/QD21QTN,"Goethestraße 6b, 39108 Magdeburg"
,"ohne Pole / alle LevelEgal, ob du deine:n Liebste:n überraschen oder eine neue Seite an dir entdecken möchtest - in unserem Stripped Workshop lernst du mit Hilfe einer kleinen Choreographie elegant und sinnlich die Hüllen fallen zu lassen. Hinweise zum Outfit schicken wir dir rechtzeitig zu, du musst aber auf keinen Fall Angst haben, dich bei uns komplett ausziehen zu müssen :)",Vertical - Pole Aerial Dance,Einzelticket,Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/mylmioi,17:00 - 18:30
,"ohne Pole / alle LevelEgal, ob du deine:n Liebste:n überraschen oder eine neue Seite an dir entdecken möchtest - in unserem Stripped Workshop lernst du mit Hilfe einer kleinen Choreographie elegant und sinnlich die Hüllen fallen zu lassen. Hinweise zum Outfit schicken wir dir rechtzeitig zu, du musst aber auf keinen Fall Angst haben, dich bei uns komplett ausziehen zu müssen :)",Vertical - Pole Aerial Dance,Einzelticket,Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/Yace1e3,19:00 - 20:30
,"""Julias Static Transitions"" ist ein Workshop, der sich ideal für Fortgeschrittene ab Level 3 eignet. Hier lernst du, verschiedene Tricks an der Static Pole nahtlos zu kombinieren. Voraussetzung dafür ist eine sichere Beherrschung von Inside/Outside Leghang und Crucifix. Perfekt, um deine Pole-Dance-Fähigkeiten auf das nächste Level zu bringen!",Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/4v8G7Xw,13:15 - 14:15
,Entdecke die Welt des Handstands! Unser Workshop bietet Übungen und Variationen für Handstände an Wand und Pole. Für alle Levels geeignet.,Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 4. Februar 2024",https://www.eversports.de/e/workshop/Gc0_BuG,13:15 - 14:15
,"Feiert einen besonderen Valentinstag mit unserem ""Valentines Acro Yoga"" Workshop! Erlebt gemeinsam mit deinem Partner oder einer Freundin Partner-Yoga Hebefiguren, die speziell für Anfänger geeignet sind. Am Ende habt ihr Zeit für Bilder und Videos, und stoßt mit Sekt auf eure gemeinsamen Erfolge an. Die Anmeldung gilt für zwei Personen.",Pura Studio,Einzelticket,Yoga,"Mittwoch, 14. Februar 2024",https://www.eversports.de/e/workshop/BItjT7x,17:45 - 18:45
,"Erlebe einen einzigartigen Valentinstag mit unserem ""Valentines Poledouble"" Workshop! Entdeckt gemeinsam an der Pole wunderschöne und einfache Partnerfiguren. Zum Abschluss habt ihr noch Zeit für Bilder/Videos und mit Sekt auf euch anzustoßen. Die Anmeldung gilt für zwei Personen.",Pura Studio,Einzelticket,Poledance,"Mittwoch, 14. Februar 2024",https://www.eversports.de/e/workshop/7N6VOLN,19:00 - 20:00
,"Tauche ein in die Welt der Flips und Sprünge an der Pole! Dieser Workshop richtet sich an Polerinas ab Level 3, die sicher im Outside Leghang und Crucifix sind. Sei dabei und erlebe neue Moves!",Pura Studio,13:15 - 14:15,Poledance,"Sonntag, 25. Februar 2024",https://www.eversports.de/e/workshop/aaXFGLh,13:15 - 14:15
,"Wir tauschen den Glaspantoffel gegen ein Paar Pleaser und tanzen eine sexy Pole Choreo mit vielen Bodenelementen. Wir konzentrieren uns auf die Kunst des Teasens und legen auch Kleidungsstücke ab. Bringt also am besten eine lockere Bluse/Hemd zum Aufknöpfen mit. Level: All Levels - Sichere Schulterrollen helfen dir, den Workshop voll auskosten zu können Early Bird Preis bis 30.11.2023: 55,00 € Regulärer Preis: 60,00 €",Nordpole,"Mendelssohnstraße 15B, 22761 Hamburg",Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/eNLYiTi,15:00 - 16:15
,"Hair Flicks, Heels Clacks, Crazy Legs & Booty Popping! Wir spielen mit verschiedenen Kombos, wie man sie im Stripclub zu sehen bekommt. Am Ende habt ihr dann noch die Möglichkeit, das Erlernte in einem Freestyle zu variieren. Bring deine höchsten Heels, dein knappstes Höschen und Kneepads mit. All level. Ein bisschen Floorwork & Heels Erfahrung wie z.B. Schulterrollen sind von Vorteil. Early Bird Preis bis 30.11.23: 55,00 € Regulärer Preis: 60,00 €",Nordpole,"Mendelssohnstraße 15B, 22761 Hamburg",Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/kP5QagX,16:30 - 17:45
,"Wer schon immer eine sexy, hypnotische und zu gleich graziöse Choreografie an der Pole erlernen wollte, ist hier genau richtig, ob in High Heels oder ohne, wir erlernen nicht nur eine kleine Choreo mit fließenden Bewegungen aus dem Bereich des Exotic Poledance, sondern finden auch ein Stück mehr zu unserem Selbstbewusstsein und unserer Weiblichkeit. --> um euch anzumelden schreibt mir bitte einer Email oder auf WhatsApp/Instagram --> eine kostenlose Stornierung ist 24 Stunden vor Kursbeginn möglich, möchtet ihr danach stornieren, ist die volle Kursgebühr zu entrichten --> bucht ihr beide Workshops (Heels Pole und Floorplay) kostet es insgesamt nur 90,00 Euro",PoleFit Aline Sustrath,17:30 - 19:00,Poledance,"Freitag, 26. Januar 2024",https://www.eversports.de/e/workshop/cMAYTid,17:30 - 19:00
,"Bei diesem Workshop konzentrieren wir uns auf sinnliche Bewegungen ausschließlich auf dem Boden, in Kombination mit Kontakt zur Pole. Es werden viele Elemente aus dem Bereich der Strip Plastic und auch aus dem Exotik Poledance in der Choreografie zu finden sein. Auch bei diesem Workshop steht unsere Weiblichkeit im Vordergrund. Bitte bringt lange Sporthosen, Socken und ein paar Knieschoner mit. --> Geeignet für jedes Level ---> bucht ihr beide Workshops (Heels Pole und Floorplay) kostet es insgesamt nur 90,00 Euro --> um euch anzumelden schreibt mir bitte einer Email oder auf WhatsApp/Instagram --> eine kostenlose Stornierung ist 24 Stunden vor Kursbeginn möglich, möchtet ihr danach stornieren, ist die volle Kursgebühr zu entrichten",PoleFit Aline Sustrath,19:30 - 21:00,Poledance,"Freitag, 26. Januar 2024",https://www.eversports.de/e/workshop/VKmdxO2,19:30 - 21:00
,"Burlesque-Workshop für Einsteiger:innen mit Burlesque-Künstlerin Chouchou Magique   Lerne die wundervoll glamouröse und verführerische Kunst des Burlesque kennen! In diesem Workshop schnuppern wir in die Burlesque Basics und lernen eine kleine, einfache Choreozu einem klassischen Burlesque-Lied. Ein bisschen Catwalk, ein bisschen Tease und ganz viel Sexyness warten auf dich.  Hast du Lust auf Sinnlichkeit, Eleganz und Spaß? Dann ist dieser Workshop genau das richtige für dich! Dauer: 2 Stunden Vorkenntnisse: Keine Vorkenntnisse notwendig Dozentin: Chouchou Magique Kosten: 70€ inkl. 1 Glas Sekt    Info für Teilnehmer:innen: Als Trainingskleidung eignen sich am besten enge, Körperbetonte Kleidung, in der man sich gut bewegen kann(z.B. Leggings und Tanktop). Gerne auch sexy und/oder zum Thema Burlesque passend. Es wird keine Kleidung ausgezogen.  Für das Catwalk-Warm-up auch gerne hohe Schuhe mitbringen, in denen man gut laufen kann. Barfuß ist aber auch kein Problem.  Link: https://saarland-burlesque-society.de/",PoleFit Aline Sustrath,Burlesque Workshop,Poledance,"Samstag, 2. März 2024",https://www.eversports.de/e/workshop/F0nh2br,16:00 - 18:00
,"Entdecke die Schwerelosigkeit - Schwebende Eleganz und Kraft! Hast du schon immer davon geträumt, die Kunst des Flying Pole zu beherrschen? Möchtest du lernen, wie man anmutig und kraftvoll an der Stange schwebt und atemberaubende Moves ausführt? Dann haben wir genau das Richtige für dich! Die Flying Pole ist eine frei schwebende Pole mit der du bei deinen Kombi's schwingen und dich drehen kannst. Beim Training werden die bekannten Figuren und Kombi's vom ""normalen"" Poledance Unterricht übernommen. Dennoch erreichst du beim Flying Pole ein ganz neues Level für dein Training. Denn abgesehen davon, dass der Spaßfaktor durch das freie Schwingen steigt, werden die Figuren auch ein wenig schwieriger. Du musst neben der Ausführung der Figuren nämlich auch das Schwingen und Drehen der Pole kontrollieren. Beim Flying Pole trainierst du alle Muskelgruppen und steigerst deine Körperspannung. Dieser Workshop kostet für Mitglieder einen Aufpreis von 6€. Bei diesem Workshops sind 2 Teilnehmer an einer Pole.",Pole and Move Ludwigshafen,"Raschigstraße 100, 67067 Ludwigshafen am Rhein",Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/YuOP2Ee,17:00 - 18:10
,"Aerial Hammock ist ein Tuch, welches von der Decke hängt. Dabei sollte man das Aerial Hammock allerdings nicht mit dem gemütlichen Abhängen in einer Hängematte verwecheln. Beim Hammock geht es darum, sich durch bestimmte Körperbewegungen so in das Tuch einzudrehen, dass man sich anschließend hängen oder auch fallen lassen kann. Dabei trainierst du automatisch deine Körperspannung. Es werden außerdem verschiedene Tanz- und Akrobatikelemente am Tuch unterrichtet. Du wirst deine Tiefenmuskulatur aufbauen, deine Flexibilität steigern und deine Balance verbessern. Die Elemente und Kombinationen werden in diesem Kurs mit und ohne Spin unterrichtet. Durch die Kombination von Kraft, Flexibilität und der verschiedenen Figuren, eignet sich Aerial Hammock ausgezeichnet als Ergänzung zu deinem Aerial Hoop und Pole-Training. Dieser Workshop kostet für Mitglieder einen Aufpreis von 6€. Aerial Hammock Tücher werden zum Schnuppern im Studio 2x kostenfrei zur Verfügung gestellt.Wir empfehlen Dir Dein eigenes Tuch mitzubringen, wenn Du öfters an den Kursen teilnehmen magst. Gerne beraten wir Dich auch vor Ort. Falls Du das Tuch vor Ort öfters ausleihen musst, berechnen wir eine Gebühr von 10 Euro. Bitte trage keinen Schmuck während des Trainings, da dieser die Tücher beschädigen kann..",Pole and Move Ludwigshafen,Einzelticket,Aerial Akrobatik,"Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/aldL57L,10:00 - 11:10
,"Aerial Hoop, auch Luftring oder Lyra genannt, entwickelt sich neben Poledance ebenfalls zu einer Trendsportart. Es handelt sich hierbei um einen von der Decke hängenden Edelstahl-Reifen, in und auf dem viele verschiedene Figuren vollführt und sogar Choreografien getanzt werden können. In diesem Aerial Hoop Workshop lernt ihr verschiedene Rolls am Hoop. Der Workshop kostet für Mitglieder einen Aufpreis von 6€.",Pole and Move Ludwigshafen,"Raschigstraße 100, 67067 Ludwigshafen am Rhein",Aerial Akrobatik,"Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/hz_ZPLE,11:30 - 12:40
,"Bist du bereit, deine Tanzleidenschaft auf ein neues Level zu bringen? Möchtest du lernen, wie du deinen Stuhl in eine verführerische Bühne verwandeln und mit deinen Tanzkünsten alle verzaubern kannst? Dann haben wir genau das Richtige für dich! Chairdance ist eine fesselnde Tanzform, bei der du deinen Körper elegant und sinnlich um den Stuhl bewegst und eine beeindruckende Performance erschaffst. Egal, ob du Anfänger oder Fortgeschrittener bist - dieser Workshop ist für jeden geeignet! Was erwartet dich? In diesem Workshop lernst du Selbstbewusstsein aufzubauen, deine Sinnlichkeit zu entdecken und gleichzeitig Spaß an Bewegung und Tanz zu haben. Es ist eine großartige Möglichkeit, deine Fitness zu verbessern und Stress abzubauen, während du gleichzeitig deine Tanzfähigkeiten weiterentwickelst. Bitte bringe eine Leggins, Knieschoner und ein T-Shirt mit zum Workshop. Der Workshop kostet für Mitglieder einen Aufpreis von 6,00€.",Pole and Move Ludwigshafen,"Raschigstraße 100, 67067 Ludwigshafen am Rhein",Chairdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/M1wKpZR,10:00 - 11:10
,"Entdecke die Kunst des Lapdance - Sinnlich, Verführerisch und Selbstbewusst! Bist du neugierig darauf, die geheimnisvolle Kunst des Lapdance zu erlernen? Möchtest du lernen, wie du dich sinnlich und selbstbewusst bewegst und deinen Partner mit einer verführerischen Performance begeistern kannst? Dann haben wir genau das Richtige für dich! Der Lapdance ist nicht nur eine körperliche Kunst, sondern auch eine Möglichkeit, dein Selbstbewusstsein zu steigern und dich in deinem Körper wohlzufühlen. Dieser Workshop bietet dir die Chance, dich aus der Komfortzone zu bewegen, dich neu zu entdecken und eine sinnliche Seite an dir zu entfesseln. Unser Lapdance Workshop ist darauf ausgerichtet, dir die Geheimnisse des sinnlichen Tanzes zu enthüllen. In einer vertrauensvollen und respektvollen Atmosphäre wirst du lernen: Unser Workshop ist für Frauen jeden Alters und jeden Tanzniveaus geeignet. Du benötigst keinerlei Vorerfahrung, nur die Lust, dich auszuprobieren und dich in deiner Weiblichkeit zu stärken. Die Choreo wird in diesem Workshop paarweise einstudiert. Der Workshop eignet sich also perfekt dafür, ihn zum Beispiel mit der besten Freundin zu besuchen. Solltest du alleine zum Workshop kommen, ist es auch kein Problem. Dir wird dann ein Trainingspartner zugewiesen. :) Um an diesem Workshop teilzunehmen, brauchst du keinerlei tänzerische Vorerfahrung. Du lernst alles Stück für Stück. Der Workshop kostet für Mitglieder einen Aufpreis von 6,00€.",Pole and Move Ludwigshafen,"Raschigstraße 100, 67067 Ludwigshafen am Rhein",Exotic,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/xAIHC25,11:15 - 12:25
,"Aerial Hammock ist ein Tuch, welches von der Decke hängt. Dabei sollte man das Aerial Hammock allerdings nicht mit dem gemütlichen Abhängen in einer Hängematte verwecheln. Beim Hammock geht es darum, sich durch bestimmte Körperbewegungen so in das Tuch einzudrehen, dass man sich anschließend hängen oder auch fallen lassen kann. Dabei trainierst du automatisch deine Körperspannung. Es werden außerdem verschiedene Tanz- und Akrobatikelemente am Tuch unterrichtet. Du wirst deine Tiefenmuskulatur aufbauen, deine Flexibilität steigern und deine Balance verbessern. Die Elemente und Kombinationen werden in diesem Kurs mit und ohne Spin unterrichtet. Durch die Kombination von Kraft, Flexibilität und der verschiedenen Figuren, eignet sich Aerial Hammock ausgezeichnet als Ergänzung zu deinem Aerial Hoop und Pole-Training. Dieser Workshop kostet für Mitglieder einen Aufpreis von 6€. Aerial Hammock Tücher werden zum Schnuppern im Studio 2x kostenfrei zur Verfügung gestellt.Wir empfehlen Dir Dein eigenes Tuch mitzubringen, wenn Du öfters an den Kursen teilnehmen magst. Gerne beraten wir Dich auch vor Ort. Falls Du das Tuch vor Ort öfters ausleihen musst, berechnen wir eine Gebühr von 10 Euro. Bitte trage keinen Schmuck während des Trainings, da dieser die Tücher beschädigen kann..",Pole and Move Ludwigshafen,"Raschigstraße 100, 67067 Ludwigshafen am Rhein",Aerial Akrobatik,"Samstag, 2. März 2024",https://www.eversports.de/e/workshop/QSBryP0,10:00 - 11:10
,"Für diesen Kurs ist kein flacher Spagat am Boden notwendig, jedoch solltest du etwas Beweglichkeit in der Hüfte un ein wenig Vorerfahrung am Hoop mitbringen. Es werden verschiedene Bendy Shapes am Hoop trainiert. Der Workshop kostet für Mitglieder einen Aufpreis von 6€.",Pole and Move Ludwigshafen,"Raschigstraße 100, 67067 Ludwigshafen am Rhein",Aerial Akrobatik,"Samstag, 2. März 2024",https://www.eversports.de/e/workshop/VBYd7ZF,11:30 - 12:40
,"Bist du bereit, deine Tanzleidenschaft auf ein neues Level zu bringen? Möchtest du lernen, wie du deinen Stuhl in eine verführerische Bühne verwandeln und mit deinen Tanzkünsten alle verzaubern kannst? Dann haben wir genau das Richtige für dich! Chairdance ist eine fesselnde Tanzform, bei der du deinen Körper elegant und sinnlich um den Stuhl bewegst und eine beeindruckende Performance erschaffst. Egal, ob du Anfänger oder Fortgeschrittener bist - dieser Workshop ist für jeden geeignet! Was erwartet dich? In diesem Workshop lernst du Selbstbewusstsein aufzubauen, deine Sinnlichkeit zu entdecken und gleichzeitig Spaß an Bewegung und Tanz zu haben. Es ist eine großartige Möglichkeit, deine Fitness zu verbessern und Stress abzubauen, während du gleichzeitig deine Tanzfähigkeiten weiterentwickelst. Bitte bringe eine Leggins, Knieschoner und ein T-Shirt mit zum Workshop. Der Workshop kostet für Mitglieder einen Aufpreis von 6,00€.",Pole and Move Ludwigshafen,Einzelticket,Chairdance,"Samstag, 9. März 2024",https://www.eversports.de/e/workshop/zTbGfLi,10:00 - 11:10
